"name"	"description"	"page"
"857"	"otshawytscha_homolog_goc_score"	"Chinook salmon Gene-order conservation score"	"homologs"
"858"	"otshawytscha_homolog_wga_coverage"	"Chinook salmon Whole-genome alignment coverage"	"homologs"
"859"	"otshawytscha_homolog_orthology_confidence"	"Chinook salmon orthology confidence [0 low, 1 high]"	"homologs"
"860"	"atestudineus_homolog_ensembl_gene"	"Climbing perch gene stable ID"	"homologs"
"861"	"atestudineus_homolog_associated_gene_name"	"Climbing perch gene name"	"homologs"
"862"	"atestudineus_homolog_ensembl_peptide"	"Climbing perch protein or transcript stable ID"	"homologs"
"863"	"atestudineus_homolog_chromosome"	"Climbing perch chromosome/scaffold name"	"homologs"
"864"	"atestudineus_homolog_chrom_start"	"Climbing perch chromosome/scaffold start (bp)"	"homologs"
"865"	"atestudineus_homolog_chrom_end"	"Climbing perch chromosome/scaffold end (bp)"	"homologs"
"866"	"atestudineus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"867"	"atestudineus_homolog_subtype"	"Last common ancestor with Climbing perch"	"homologs"
"868"	"atestudineus_homolog_orthology_type"	"Climbing perch homology type"	"homologs"
"869"	"atestudineus_homolog_perc_id"	"%id. target Climbing perch gene identical to query gene"	"homologs"
"870"	"atestudineus_homolog_perc_id_r1"	"%id. query gene identical to target Climbing perch gene"	"homologs"
"871"	"atestudineus_homolog_goc_score"	"Climbing perch Gene-order conservation score"	"homologs"
"872"	"atestudineus_homolog_orthology_confidence"	"Climbing perch orthology confidence [0 low, 1 high]"	"homologs"
"873"	"aocellaris_homolog_ensembl_gene"	"Clown anemonefish gene stable ID"	"homologs"
"874"	"aocellaris_homolog_associated_gene_name"	"Clown anemonefish gene name"	"homologs"
"875"	"aocellaris_homolog_ensembl_peptide"	"Clown anemonefish protein or transcript stable ID"	"homologs"
"876"	"aocellaris_homolog_chromosome"	"Clown anemonefish chromosome/scaffold name"	"homologs"
"877"	"aocellaris_homolog_chrom_start"	"Clown anemonefish chromosome/scaffold start (bp)"	"homologs"
"878"	"aocellaris_homolog_chrom_end"	"Clown anemonefish chromosome/scaffold end (bp)"	"homologs"
"879"	"aocellaris_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"880"	"aocellaris_homolog_subtype"	"Last common ancestor with Clown anemonefish"	"homologs"
"881"	"aocellaris_homolog_orthology_type"	"Clown anemonefish homology type"	"homologs"
"882"	"aocellaris_homolog_perc_id"	"%id. target Clown anemonefish gene identical to query gene"	"homologs"
"883"	"aocellaris_homolog_perc_id_r1"	"%id. query gene identical to target Clown anemonefish gene"	"homologs"
"884"	"aocellaris_homolog_goc_score"	"Clown anemonefish Gene-order conservation score"	"homologs"
"885"	"aocellaris_homolog_wga_coverage"	"Clown anemonefish Whole-genome alignment coverage"	"homologs"
"886"	"aocellaris_homolog_orthology_confidence"	"Clown anemonefish orthology confidence [0 low, 1 high]"	"homologs"
"887"	"lchalumnae_homolog_ensembl_gene"	"Coelacanth gene stable ID"	"homologs"
"888"	"lchalumnae_homolog_associated_gene_name"	"Coelacanth gene name"	"homologs"
"889"	"lchalumnae_homolog_ensembl_peptide"	"Coelacanth protein or transcript stable ID"	"homologs"
"890"	"lchalumnae_homolog_chromosome"	"Coelacanth chromosome/scaffold name"	"homologs"
"891"	"lchalumnae_homolog_chrom_start"	"Coelacanth chromosome/scaffold start (bp)"	"homologs"
"892"	"lchalumnae_homolog_chrom_end"	"Coelacanth chromosome/scaffold end (bp)"	"homologs"
"893"	"lchalumnae_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"894"	"lchalumnae_homolog_subtype"	"Last common ancestor with Coelacanth"	"homologs"
"895"	"lchalumnae_homolog_orthology_type"	"Coelacanth homology type"	"homologs"
"896"	"lchalumnae_homolog_perc_id"	"%id. target Coelacanth gene identical to query gene"	"homologs"
"897"	"lchalumnae_homolog_perc_id_r1"	"%id. query gene identical to target Coelacanth gene"	"homologs"
"898"	"lchalumnae_homolog_goc_score"	"Coelacanth Gene-order conservation score"	"homologs"
"899"	"lchalumnae_homolog_wga_coverage"	"Coelacanth Whole-genome alignment coverage"	"homologs"
"900"	"lchalumnae_homolog_orthology_confidence"	"Coelacanth orthology confidence [0 low, 1 high]"	"homologs"
"901"	"okisutch_homolog_ensembl_gene"	"Coho salmon gene stable ID"	"homologs"
"902"	"okisutch_homolog_associated_gene_name"	"Coho salmon gene name"	"homologs"
"903"	"okisutch_homolog_ensembl_peptide"	"Coho salmon protein or transcript stable ID"	"homologs"
"904"	"okisutch_homolog_chromosome"	"Coho salmon chromosome/scaffold name"	"homologs"
"905"	"okisutch_homolog_chrom_start"	"Coho salmon chromosome/scaffold start (bp)"	"homologs"
"906"	"okisutch_homolog_chrom_end"	"Coho salmon chromosome/scaffold end (bp)"	"homologs"
"907"	"okisutch_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"908"	"okisutch_homolog_subtype"	"Last common ancestor with Coho salmon"	"homologs"
"909"	"okisutch_homolog_orthology_type"	"Coho salmon homology type"	"homologs"
"910"	"okisutch_homolog_perc_id"	"%id. target Coho salmon gene identical to query gene"	"homologs"
"911"	"okisutch_homolog_perc_id_r1"	"%id. query gene identical to target Coho salmon gene"	"homologs"
"912"	"okisutch_homolog_goc_score"	"Coho salmon Gene-order conservation score"	"homologs"
"913"	"okisutch_homolog_wga_coverage"	"Coho salmon Whole-genome alignment coverage"	"homologs"
"914"	"okisutch_homolog_orthology_confidence"	"Coho salmon orthology confidence [0 low, 1 high]"	"homologs"
"915"	"falbicollis_homolog_ensembl_gene"	"Collared flycatcher gene stable ID"	"homologs"
"916"	"falbicollis_homolog_associated_gene_name"	"Collared flycatcher gene name"	"homologs"
"917"	"falbicollis_homolog_ensembl_peptide"	"Collared flycatcher protein or transcript stable ID"	"homologs"
"918"	"falbicollis_homolog_chromosome"	"Collared flycatcher chromosome/scaffold name"	"homologs"
"919"	"falbicollis_homolog_chrom_start"	"Collared flycatcher chromosome/scaffold start (bp)"	"homologs"
"920"	"falbicollis_homolog_chrom_end"	"Collared flycatcher chromosome/scaffold end (bp)"	"homologs"
"921"	"falbicollis_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"922"	"falbicollis_homolog_subtype"	"Last common ancestor with Collared flycatcher"	"homologs"
"923"	"falbicollis_homolog_orthology_type"	"Collared flycatcher homology type"	"homologs"
"924"	"falbicollis_homolog_perc_id"	"%id. target Collared flycatcher gene identical to query gene"	"homologs"
"925"	"falbicollis_homolog_perc_id_r1"	"%id. query gene identical to target Collared flycatcher gene"	"homologs"
"926"	"falbicollis_homolog_goc_score"	"Collared flycatcher Gene-order conservation score"	"homologs"
"927"	"falbicollis_homolog_orthology_confidence"	"Collared flycatcher orthology confidence [0 low, 1 high]"	"homologs"
"928"	"scanaria_homolog_ensembl_gene"	"Common canary gene stable ID"	"homologs"
"929"	"scanaria_homolog_associated_gene_name"	"Common canary gene name"	"homologs"
"930"	"scanaria_homolog_ensembl_peptide"	"Common canary protein or transcript stable ID"	"homologs"
"931"	"scanaria_homolog_chromosome"	"Common canary chromosome/scaffold name"	"homologs"
"932"	"scanaria_homolog_chrom_start"	"Common canary chromosome/scaffold start (bp)"	"homologs"
"933"	"scanaria_homolog_chrom_end"	"Common canary chromosome/scaffold end (bp)"	"homologs"
"934"	"scanaria_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"935"	"scanaria_homolog_subtype"	"Last common ancestor with Common canary"	"homologs"
"936"	"scanaria_homolog_orthology_type"	"Common canary homology type"	"homologs"
"937"	"scanaria_homolog_perc_id"	"%id. target Common canary gene identical to query gene"	"homologs"
"938"	"scanaria_homolog_perc_id_r1"	"%id. query gene identical to target Common canary gene"	"homologs"
"939"	"scanaria_homolog_goc_score"	"Common canary Gene-order conservation score"	"homologs"
"940"	"scanaria_homolog_wga_coverage"	"Common canary Whole-genome alignment coverage"	"homologs"
"941"	"scanaria_homolog_orthology_confidence"	"Common canary orthology confidence [0 low, 1 high]"	"homologs"
"942"	"cccarpio_homolog_ensembl_gene"	"Common carp gene stable ID"	"homologs"
"943"	"cccarpio_homolog_associated_gene_name"	"Common carp gene name"	"homologs"
"944"	"cccarpio_homolog_ensembl_peptide"	"Common carp protein or transcript stable ID"	"homologs"
"945"	"cccarpio_homolog_chromosome"	"Common carp chromosome/scaffold name"	"homologs"
"946"	"cccarpio_homolog_chrom_start"	"Common carp chromosome/scaffold start (bp)"	"homologs"
"947"	"cccarpio_homolog_chrom_end"	"Common carp chromosome/scaffold end (bp)"	"homologs"
"948"	"cccarpio_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"949"	"cccarpio_homolog_subtype"	"Last common ancestor with Common carp"	"homologs"
"950"	"cccarpio_homolog_orthology_type"	"Common carp homology type"	"homologs"
"951"	"cccarpio_homolog_perc_id"	"%id. target Common carp gene identical to query gene"	"homologs"
"952"	"cccarpio_homolog_perc_id_r1"	"%id. query gene identical to target Common carp gene"	"homologs"
"953"	"cccarpio_homolog_goc_score"	"Common carp Gene-order conservation score"	"homologs"
"954"	"cccarpio_homolog_orthology_confidence"	"Common carp orthology confidence [0 low, 1 high]"	"homologs"
"955"	"pmuralis_homolog_ensembl_gene"	"Common wall lizard gene stable ID"	"homologs"
"956"	"pmuralis_homolog_associated_gene_name"	"Common wall lizard gene name"	"homologs"
"957"	"pmuralis_homolog_ensembl_peptide"	"Common wall lizard protein or transcript stable ID"	"homologs"
"958"	"pmuralis_homolog_chromosome"	"Common wall lizard chromosome/scaffold name"	"homologs"
"959"	"pmuralis_homolog_chrom_start"	"Common wall lizard chromosome/scaffold start (bp)"	"homologs"
"960"	"pmuralis_homolog_chrom_end"	"Common wall lizard chromosome/scaffold end (bp)"	"homologs"
"961"	"pmuralis_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"962"	"pmuralis_homolog_subtype"	"Last common ancestor with Common wall lizard"	"homologs"
"963"	"pmuralis_homolog_orthology_type"	"Common wall lizard homology type"	"homologs"
"964"	"pmuralis_homolog_perc_id"	"%id. target Common wall lizard gene identical to query gene"	"homologs"
"965"	"pmuralis_homolog_perc_id_r1"	"%id. query gene identical to target Common wall lizard gene"	"homologs"
"966"	"pmuralis_homolog_goc_score"	"Common wall lizard Gene-order conservation score"	"homologs"
"967"	"pmuralis_homolog_wga_coverage"	"Common wall lizard Whole-genome alignment coverage"	"homologs"
"968"	"pmuralis_homolog_orthology_confidence"	"Common wall lizard orthology confidence [0 low, 1 high]"	"homologs"
"969"	"vursinus_homolog_ensembl_gene"	"Common wombat gene stable ID"	"homologs"
"970"	"vursinus_homolog_associated_gene_name"	"Common wombat gene name"	"homologs"
"971"	"vursinus_homolog_ensembl_peptide"	"Common wombat protein or transcript stable ID"	"homologs"
"972"	"vursinus_homolog_chromosome"	"Common wombat chromosome/scaffold name"	"homologs"
"973"	"vursinus_homolog_chrom_start"	"Common wombat chromosome/scaffold start (bp)"	"homologs"
"974"	"vursinus_homolog_chrom_end"	"Common wombat chromosome/scaffold end (bp)"	"homologs"
"975"	"vursinus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"976"	"vursinus_homolog_subtype"	"Last common ancestor with Common wombat"	"homologs"
"977"	"vursinus_homolog_orthology_type"	"Common wombat homology type"	"homologs"
"978"	"vursinus_homolog_perc_id"	"%id. target Common wombat gene identical to query gene"	"homologs"
"979"	"vursinus_homolog_perc_id_r1"	"%id. query gene identical to target Common wombat gene"	"homologs"
"980"	"vursinus_homolog_goc_score"	"Common wombat Gene-order conservation score"	"homologs"
"981"	"vursinus_homolog_wga_coverage"	"Common wombat Whole-genome alignment coverage"	"homologs"
"982"	"vursinus_homolog_orthology_confidence"	"Common wombat orthology confidence [0 low, 1 high]"	"homologs"
"983"	"pcoquereli_homolog_ensembl_gene"	"Coquerel's sifaka gene stable ID"	"homologs"
"984"	"pcoquereli_homolog_associated_gene_name"	"Coquerel's sifaka gene name"	"homologs"
"985"	"pcoquereli_homolog_ensembl_peptide"	"Coquerel's sifaka protein or transcript stable ID"	"homologs"
"986"	"pcoquereli_homolog_chromosome"	"Coquerel's sifaka chromosome/scaffold name"	"homologs"
"987"	"pcoquereli_homolog_chrom_start"	"Coquerel's sifaka chromosome/scaffold start (bp)"	"homologs"
"988"	"pcoquereli_homolog_chrom_end"	"Coquerel's sifaka chromosome/scaffold end (bp)"	"homologs"
"989"	"pcoquereli_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"990"	"pcoquereli_homolog_subtype"	"Last common ancestor with Coquerel's sifaka"	"homologs"
"991"	"pcoquereli_homolog_orthology_type"	"Coquerel's sifaka homology type"	"homologs"
"992"	"pcoquereli_homolog_perc_id"	"%id. target Coquerel's sifaka gene identical to query gene"	"homologs"
"993"	"pcoquereli_homolog_perc_id_r1"	"%id. query gene identical to target Coquerel's sifaka gene"	"homologs"
"994"	"pcoquereli_homolog_goc_score"	"Coquerel's sifaka Gene-order conservation score"	"homologs"
"995"	"pcoquereli_homolog_wga_coverage"	"Coquerel's sifaka Whole-genome alignment coverage"	"homologs"
"996"	"pcoquereli_homolog_orthology_confidence"	"Coquerel's sifaka orthology confidence [0 low, 1 high]"	"homologs"
"997"	"btaurus_homolog_ensembl_gene"	"Cow gene stable ID"	"homologs"
"998"	"btaurus_homolog_associated_gene_name"	"Cow gene name"	"homologs"
"999"	"btaurus_homolog_ensembl_peptide"	"Cow protein or transcript stable ID"	"homologs"
"1000"	"btaurus_homolog_chromosome"	"Cow chromosome/scaffold name"	"homologs"
"1001"	"btaurus_homolog_chrom_start"	"Cow chromosome/scaffold start (bp)"	"homologs"
"1002"	"btaurus_homolog_chrom_end"	"Cow chromosome/scaffold end (bp)"	"homologs"
"1003"	"btaurus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1004"	"btaurus_homolog_subtype"	"Last common ancestor with Cow"	"homologs"
"1005"	"btaurus_homolog_orthology_type"	"Cow homology type"	"homologs"
"1006"	"btaurus_homolog_perc_id"	"%id. target Cow gene identical to query gene"	"homologs"
"1007"	"btaurus_homolog_perc_id_r1"	"%id. query gene identical to target Cow gene"	"homologs"
"1008"	"btaurus_homolog_goc_score"	"Cow Gene-order conservation score"	"homologs"
"1009"	"btaurus_homolog_wga_coverage"	"Cow Whole-genome alignment coverage"	"homologs"
"1010"	"btaurus_homolog_orthology_confidence"	"Cow orthology confidence [0 low, 1 high]"	"homologs"
"1011"	"mfascicularis_homolog_ensembl_gene"	"Crab-eating macaque gene stable ID"	"homologs"
"1012"	"mfascicularis_homolog_associated_gene_name"	"Crab-eating macaque gene name"	"homologs"
"1013"	"mfascicularis_homolog_ensembl_peptide"	"Crab-eating macaque protein or transcript stable ID"	"homologs"
"1014"	"mfascicularis_homolog_chromosome"	"Crab-eating macaque chromosome/scaffold name"	"homologs"
"1015"	"mfascicularis_homolog_chrom_start"	"Crab-eating macaque chromosome/scaffold start (bp)"	"homologs"
"1016"	"mfascicularis_homolog_chrom_end"	"Crab-eating macaque chromosome/scaffold end (bp)"	"homologs"
"1017"	"mfascicularis_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1018"	"mfascicularis_homolog_subtype"	"Last common ancestor with Crab-eating macaque"	"homologs"
"1019"	"mfascicularis_homolog_orthology_type"	"Crab-eating macaque homology type"	"homologs"
"1020"	"mfascicularis_homolog_perc_id"	"%id. target Crab-eating macaque gene identical to query gene"	"homologs"
"1021"	"mfascicularis_homolog_perc_id_r1"	"%id. query gene identical to target Crab-eating macaque gene"	"homologs"
"1022"	"mfascicularis_homolog_goc_score"	"Crab-eating macaque Gene-order conservation score"	"homologs"
"1023"	"mfascicularis_homolog_wga_coverage"	"Crab-eating macaque Whole-genome alignment coverage"	"homologs"
"1024"	"mfascicularis_homolog_orthology_confidence"	"Crab-eating macaque orthology confidence [0 low, 1 high]"	"homologs"
"1025"	"odegus_homolog_ensembl_gene"	"Degu gene stable ID"	"homologs"
"1026"	"odegus_homolog_associated_gene_name"	"Degu gene name"	"homologs"
"1027"	"odegus_homolog_ensembl_peptide"	"Degu protein or transcript stable ID"	"homologs"
"1028"	"odegus_homolog_chromosome"	"Degu chromosome/scaffold name"	"homologs"
"1029"	"odegus_homolog_chrom_start"	"Degu chromosome/scaffold start (bp)"	"homologs"
"1030"	"odegus_homolog_chrom_end"	"Degu chromosome/scaffold end (bp)"	"homologs"
"1031"	"odegus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1032"	"odegus_homolog_subtype"	"Last common ancestor with Degu"	"homologs"
"1033"	"odegus_homolog_orthology_type"	"Degu homology type"	"homologs"
"1034"	"odegus_homolog_perc_id"	"%id. target Degu gene identical to query gene"	"homologs"
"1035"	"odegus_homolog_perc_id_r1"	"%id. query gene identical to target Degu gene"	"homologs"
"1036"	"odegus_homolog_goc_score"	"Degu Gene-order conservation score"	"homologs"
"1037"	"odegus_homolog_wga_coverage"	"Degu Whole-genome alignment coverage"	"homologs"
"1038"	"odegus_homolog_orthology_confidence"	"Degu orthology confidence [0 low, 1 high]"	"homologs"
"1039"	"dclupeoides_homolog_ensembl_gene"	"Denticle herring gene stable ID"	"homologs"
"1040"	"dclupeoides_homolog_associated_gene_name"	"Denticle herring gene name"	"homologs"
"1041"	"dclupeoides_homolog_ensembl_peptide"	"Denticle herring protein or transcript stable ID"	"homologs"
"1042"	"dclupeoides_homolog_chromosome"	"Denticle herring chromosome/scaffold name"	"homologs"
"1043"	"dclupeoides_homolog_chrom_start"	"Denticle herring chromosome/scaffold start (bp)"	"homologs"
